ticker,company_name,sector,industry,market_type,exchange,price,market_cap,pe_ratio,peg_ratio,pb_ratio,ps_ratio,dividend_yield,beta,profit_margin,operating_margin,roa,roe,ev_to_ebitda,debt_to_equity,current_ratio,revenue_growth_3yr,earnings_growth_3yr,shares_outstanding,avg_return_1yr,volatility_1yr,sharpe_ratio,max_drawdown,esg_score
JTH,JTH Pharmaceuticals,Communication Services,Entertainment,Large Cap,NYSE,537.62,4205.73789718204,45.77,3.55,7.67,9.02,0.0,1.2713004302866162,26.56,32.34,8.07,53.19,19.27,0.76,2.25,10.98,12.88,7822882142,0.57,20.09,-0.07,-49.27,61.33
XQQD,XQQD Energy,Healthcare,Life Sciences Tools,Large Cap,NYSE,659.4,2706.494698866,23.64,,6.55,1.3,2.99,0.9793633839619104,35.49,33.53,20.77,67.22,17.72,0.86,2.28,-2.17,-3.73,4104480890,10.32,17.91,0.46,-46.19,76.29
OBZAO,OBZAO Corp.,Industrial,Construction,Large Cap,NASDAQ,456.47,381.09405151055006,19.26,1.45,3.37,11.47,0.68,0.9065536732502217,8.18,14.99,2.36,17.81,24.62,0.71,1.76,14.84,13.32,834872065,14.95,11.47,1.13,-34.06,42.06
EYKZX,EYKZX Holdings,Technology,Semiconductors,Large Cap,NYSE,617.34,6404.04805637418,38.09,5.0,2.71,8.28,3.41,1.7321139445417795,39.17,39.33,15.49,65.39,17.01,0.79,2.75,6.04,5.71,10373615927,0.67,32.44,-0.04,-71.34,71.23
HFX,HFX Holdings,Technology,Semiconductors,Large Cap,NASDAQ,131.37,1668.27285235161,36.26,3.5,1.9,7.68,0.35,1.1125727731092223,24.12,25.69,10.31,44.86,16.21,0.51,3.01,12.07,10.36,12699039753,12.74,15.14,0.71,-30.58,91.96
SJX,SJX Technologies,Financial Services,Payment Processing,Large Cap,NYSE,281.91,2361.15207321531,26.53,1.71,3.68,9.65,0.0,1.1993885937770754,11.53,11.45,4.72,19.55,7.85,2.22,1.57,16.94,15.54,8375552741,16.27,23.13,0.62,-40.14,67.45
WNOAG,WNOAG Holdings,Energy,Oil & Gas Midstream,Large Cap,NYSE,102.77,268.51339411852,19.22,5.0,2.6,6.48,3.55,1.593756239410724,17.27,19.06,10.05,42.93,23.1,0.88,2.11,1.08,3.31,2612760476,0.26,24.34,-0.07,-48.45,51.24
RJIWG,RJIWG Brands,Consumer Defensive,Agricultural Products,Large Cap,NASDAQ,211.03,1960.8505108811898,37.83,5.0,3.12,6.93,4.16,0.6922025036818337,31.32,35.36,12.8,37.32,18.23,0.15,1.91,4.52,4.98,9291809273,13.37,13.12,0.87,-21.6,53.41
QUAW,QUAW Solutions,Technology,Enterprise Software,Large Cap,NYSE,217.2,235.03525115519997,,,6.54,2.08,4.36,1.8902525639489054,4.72,7.74,1.54,5.27,16.81,1.35,1.09,5.04,4.61,1082114416,14.75,32.84,0.39,-71.95,71.78
MJQ,MJQ Holdings,Utilities,Renewable Utilities,Large Cap,NYSE,397.94,3143.136431993,10.12,1.03,5.63,10.13,2.7,0.8399133507098107,12.38,14.53,5.22,25.45,8.97,1.34,2.07,8.91,9.86,7898518450,25.54,14.28,1.65,-34.7,67.05
VJB,VJB Brands,Financial Services,Payment Processing,Large Cap,NYSE,110.04,989.4203308063201,39.34,2.68,6.53,5.99,0.0,1.5382596914581461,11.9,15.7,6.91,23.47,7.99,1.56,1.77,16.96,14.7,8991460658,30.61,27.86,1.03,-72.3,88.23
MAHS,MAHS Energy,Healthcare,Life Sciences Tools,Large Cap,NYSE,79.7,231.7645807249,38.31,3.35,3.43,1.82,1.2,0.8938390086400378,19.14,21.3,7.07,47.16,10.24,0.83,2.57,10.18,11.45,2907962117,2.76,9.48,0.08,-14.57,93.62
ELDU,ELDU Solutions,Communication Services,Media,Large Cap,NYSE,374.05,3044.6870322245504,21.99,2.19,7.21,10.2,0.0,1.3843440822703073,28.25,33.51,12.96,69.76,8.97,0.71,2.01,12.29,10.05,8139786211,1.08,24.38,-0.04,-37.39,52.39
